Course	CRN	Type	Dates	Days	Start	Finish	Room
SOSC216	9851	Tutorial	Trimester 2	M	15:10	16:00	KK107
SOSC216	9851	Tutorial	Trimester 2	W	15:10	16:00	KK203
SOSC217	11381	Lecture	Trimester 2	M	13:10	15:00	MYLT220
SOSC217	11381	Tutorial	Trimester 2	T	14:10	15:00	KP24/203
SOSC217	11381	Tutorial	Trimester 2	W	14:10	15:00	VZ101
SOSC217	11381	Tutorial	Trimester 2	M	15:10	16:00	EA201
SOSC217	11381	Tutorial	Trimester 2	W	15:10	16:00	KK204
SOSC221	26227	Lecture	Trimester 2	T	11:00	11:50	HULT220
SOSC221	26227	Lecture	Trimester 2	R	11:00	12:50	HULT220
SOSC221	26227	Tutorial	Trimester 2	W	13:10	14:00	AM104
SOSC221	26227	Tutorial	Trimester 2	M	15:10	16:00	CO119
SOSC222	27029	Lecture	Trimester 1	M	14:10	16:00	HMLT103
SOSC222	27029	Tutorial	Trimester 1	W	9:00	9:50	KK203
SOSC222	27029	Tutorial	Trimester 1	R	14:10	15:00	KK203
SOSC222	27029	Tutorial	Trimester 1	T	15:10	16:00	KK105
SOSC222	27029	Tutorial	Trimester 1	M	16:10	17:00	MY401
SOSC305	1641	Lecture	Trimester 1	R	10:00	10:50	MYLT102
SOSC305	1641	Lecture	Trimester 1	T	10:00	11:50	MYLT102
SOSC305	1641	Tutorial	Trimester 1	W	9:00	9:50	VZ509
SOSC305	1641	Tutorial	Trimester 1	R	14:10	15:00	MY108
SOSC305	1641	Tutorial	Trimester 1	T	15:10	16:00	VZ510
SOSC306	1643	Lecture	Wks of Nov 14 - Dec 19	MW	13:10	15:00	MYLT101
SOSC315	9912	Lecture	Trimester 2	W	9:00	9:50	COLT122
SOSC315	9912	Lecture	Trimester 2	R	9:00	9:50	HULT323
SOSC315	9912	Tutorial	Trimester 2	F	14:10	15:00	VZ101
SOSC315	9912	Tutorial	Trimester 2	M	15:10	16:00	CO228
SOSC315	9912	Tutorial	Trimester 2	W	15:10	16:00	KP24/203
SOSC318	15485	Lecture	Trimester 2	M	12:00	12:50	AM102
SOSC318	15485	Lecture	Trimester 2	T	13:10	15:00	AM102
SOSC319	23018	Lecture	Trimester 2	R	11:00	11:50	CO228
SOSC319	23018	Lecture	Trimester 2	T	10:00	11:50	CO228
SOSC319	23018	Tutorial	Trimester 2	M	15:10	16:00	CO118
SOSC319	23018	Tutorial	Trimester 2	W	15:10	16:00	MY301
SOSC401	1653	Lecture	Trimester 1 + 2	T	11:00	12:50	KP24/101
SOSC413	7148	Lecture	Trimester 1 + 2	W	15:10	17:00	VZ107
SOSC418	28157	Lecture	Trimester 1 + 2	M	13:10	15:00	KP24/101
SOSC489	1674	Lecture	Trimester 1 + 2	T	14:10	16:00	MY401
SPAN111	17142	Lecture	Trimester 1	M	14:10	15:00	HMLT104
SPAN111	17142	Lecture	Trimester 1	R	14:10	15:00	HULT323
SPAN111	17142	Lecture	Trimester 1	W	14:10	15:00	MCLT102
SPAN111	6092	Lecture	Trimester 1	M	9:00	9:50	HULT323
SPAN111	6092	Lecture	Trimester 1	T	9:00	9:50	MCLT102
SPAN111	6092	Lecture	Trimester 1	W	9:00	9:50	SUMT228
SPAN111	9312	Lecture	Wks of Jan 04 - Feb 08 2016	TWR	12:00	12:50	HMLT103
SPAN111	9312	AV Class	Wks of Jan 04 - Feb 08 2016	R	11:00	11:50	VZ011
SPAN111	9312	Tutorial	Wks of Jan 04 - Feb 08 2016	W	13:10	14:00	VZ003
SPAN111	AV	AV Class	Trimester 1 (starts 2nd week)	M	9:00	9:50	MY403
SPAN111	AV	AV Class	Trimester 1 (starts 2nd week)	F	15:10	16:00	KK106
SPAN111	AV	AV Class	Trimester 1 (starts 2nd week)	R	15:10	16:00	VZ104
SPAN111	AV	AV Class	Trimester 1 (starts 2nd week)	T	16:10	17:00	AM102
SPAN111	AV	AV Class	Trimester 1 (starts 2nd week)	M	16:10	17:00	MY632
SPAN111	AV	AV Class	Trimester 1 (starts 2nd week)	W	16:10	17:00	VZ105
SPAN111	AV	AV Class	Trimester 1 (starts 2nd week)	F	15:10	16:00	MY401
SPAN111	Tut	Tutorial	Trimester 1 (starts 2nd week)	M	9:00	9:50	MY531
SPAN111	Tut	Tutorial	Trimester 1 (starts 2nd week)	F	14:10	15:00	VZ107
SPAN111	Tut	Tutorial	Trimester 1 (starts 2nd week)	F	15:10	16:00	VZ108
SPAN111	Tut	Tutorial	Trimester 1 (starts 2nd week)	M	16:10	17:00	MY531
SPAN111	Tut	Tutorial	Trimester 1 (starts 2nd week)	TR	16:10	17:00	VZ108
SPAN111	Tut	Tutorial	Trimester 1 (starts 2nd week)	F	14:10	15:00	MY402
SPAN112	17159	Lecture	Trimester 2	R	13:10	14:00	HMLT104
SPAN112	17159	Lecture	Trimester 2	T	13:10	14:00	KKLT301
SPAN112	17159	Lecture	Trimester 2	M	14:10	15:00	HMLT002
SPAN112	17159	AV Class	Trimester 2 (starts 2nd week)	R	10:00	10:50	MY631
SPAN112	17159	AV Class	Trimester 2 (starts 2nd week)	T	14:10	15:00	KP24/103
SPAN112	17159	AV Class	Trimester 2 (starts 2nd week)	T	15:10	16:00	VZ506
SPAN112	17159	AV Class	Trimester 2 (starts 2nd week)	R	15:10	16:00	VZ515
SPAN112	17159	AV Class	Trimester 2 (starts 2nd week)	M	16:10	17:00	VZ515
SPAN112	17159	Tutorial	Trimester 2 (starts 2nd week)	R	12:00	12:50	VZ510
SPAN112	17159	Tutorial	Trimester 2 (starts 2nd week)	T	14:10	15:00	MY108
SPAN112	17159	Tutorial	Trimester 2 (starts 2nd week)	M	15:10	16:00	KP24/103
SPAN112	17159	Tutorial	Trimester 2 (starts 2nd week)	R	15:10	16:00	MY806
SPAN112	17159	Tutorial	Trimester 2 (starts 2nd week)	T	15:10	16:00	VZ509
SPAN113	13096	Lecture	Trimester 1	M	12:00	12:50	HULT119
SPAN113	13096	Lecture	Trimester 1	W	12:00	12:50	LBLT118
SPAN113	13096	Tutorial	Trimester 1 (starts 2nd week)	M	9:00	9:50	MY632
SPAN113	13096	Tutorial	Trimester 1 (starts 2nd week)	MF	13:10	14:00	VZ104
SPAN113	13096	Tutorial	Trimester 1 (starts 2nd week)	F	14:10	15:00	KK104
SPAN213	13097	Lecture	Trimester 2	TR	15:10	16:00	CO118
SPAN213	13097	Tutorial	Trimester 2 (starts 2nd week)	W	14:10	15:00	MY531
SPAN213	13097	Tutorial	Trimester 2 (starts 2nd week)	W	15:10	16:00	KP24/103
SPAN215	10050	Lecture	Trimester 1	R	13:10	14:00	HMLT104
SPAN215	10050	Lecture	Trimester 1	T	13:10	14:00	KKLT301
SPAN215	AV	AV Class	Trimester 1 (starts 2nd week)	F	9:00	9:50	VZ104
SPAN215	AV	AV Class	Trimester 1 (starts 2nd week)	F	14:10	15:00	VZ104
SPAN215	AV	AV Class	Trimester 1 (starts 2nd week)	W	16:10	17:00	MY806
SPAN215	AV	AV Class	Trimester 1 (starts 2nd week)	F	16:10	17:00	VZ101
SPAN215	AV	AV Class	Trimester 1 (starts 2nd week)	M	16:10	17:00	VZ509
SPAN215	Tut	Tutorial	Trimester 1 (starts 2nd week)	F	14:10	15:00	KP24/201
SPAN215	Tut	Tutorial	Trimester 1 (starts 2nd week)	F	15:10	16:00	KP24/201
SPAN215	Tut	Tutorial	Trimester 1 (starts 2nd week)	WR	16:10	17:00	MY303
SPAN215	Tut	Tutorial	Trimester 1 (starts 2nd week)	T	16:10	17:00	VZ509
SPAN216	10051	Lecture	Trimester 2	MW	11:00	11:50	LBLT118
SPAN216	10051	AV Class	Trimester 2 (starts 2nd week)	M	12:00	12:50	VZ510
SPAN216	10051	AV Class	Trimester 2 (starts 2nd week)	F	13:10	14:00	VZ509
SPAN216	10051	AV Class	Trimester 2 (starts 2nd week)	T	14:10	15:00	KK204
SPAN216	10051	AV Class	Trimester 2 (starts 2nd week)	R	14:10	15:00	VZ509
SPAN216	10051	Tutorial	Trimester 2 (starts 2nd week)	W	9:00	9:50	MY806
SPAN216	10051	Tutorial	Trimester 2 (starts 2nd week)	T	9:00	9:50	VZ506
SPAN216	10051	Tutorial	Trimester 2 (starts 2nd week)	F	12:00	12:50	VZ509
SPAN216	10051	Tutorial	Trimester 2 (starts 2nd week)	R	13:10	14:00	MY632
SPAN312	8528	Lecture	Trimester 2	MW	10:00	10:50	MY531
SPAN312	8528	Tutorial	Trimester 2	M	12:00	12:50	MY531
SPAN313	25032	Lecture	Trimester 1	W	11:00	11:50	CO119
SPAN313	25032	Lecture	Trimester 1	M	12:00	12:50	CO118
SPAN313	25032	Tutorial	Trimester 1 (starts 2nd week)	W	13:10	14:00	VZ104
SPAN315	11146	Lecture	Trimester 1	R	13:10	14:00	HMLT103
SPAN315	11146	Lecture	Trimester 1	T	13:10	14:00	LBLT118
SPAN315	11146	AV Class	Trimester 1 (starts 2nd week)	F	15:10	16:00	VZ509
SPAN315	11146	AV Class	Trimester 1 (starts 2nd week)	W	16:10	17:00	MY301
SPAN315	11146	AV Class	Trimester 1 (starts 2nd week)	R	16:10	17:00	MY806
SPAN315	11146	AV Class	Trimester 1 (starts 2nd week)	M	16:10	17:00	VZ510
SPAN315	11146	Tutorial	Trimester 1 (starts 2nd week)	F	9:00	9:50	VZ105
SPAN315	11146	Tutorial	Trimester 1 (starts 2nd week)	M	9:00	9:50	VZ106
SPAN315	11146	Tutorial	Trimester 1 (starts 2nd week)	F	14:10	15:00	KK106
SPAN315	11146	Tutorial	Trimester 1 (starts 2nd week)	T	16:10	17:00	VZ510
SPAN315	11146	Tutorial	Trimester 1 (starts 2nd week)	T	15:10	16:00	MY402
SPAN316	11147	Lecture	Trimester 2	MW	13:10	14:00	KK202
SPAN316	11147	AV Class	Trimester 2 (starts 2nd week)	W	15:10	16:00	AM103
SPAN316	11147	AV Class	Trimester 2 (starts 2nd week)	M	15:10	16:00	OK501
SPAN316	11147	Tutorial	Trimester 2 (starts 2nd week)	W	14:10	15:00	AM103
SPAN316	11147	Tutorial	Trimester 2 (starts 2nd week)	M	14:10	15:00	OK501
SPAN401	9932	Lecture	Trimester 1 + 2	T	9:00	10:50	VZ515
SPAN405	10481	Lecture	Trimester 1	W	11:00	11:50	CO119
SPAN405	10481	Lecture	Trimester 1	M	12:00	12:50	CO118
SPAN406	10482	Lecture	Trimester 2	MW	10:00	10:50	MY531
SPAN489	10483	Lecture	Trimester 1 + 2	T	12:00	12:50	CO228
SPOL113	9512	Lecture	Trimester 1	TR	10:00	10:50	SUMT228
SPOL220	26045	Lecture	Trimester 1	F	12:00	13:50	AM106
SPOL220	26045	Tutorial	Trimester 1	T	9:00	9:50	VZ510
SPOL220	26045	Tutorial	Trimester 1	R	14:10	15:00	KP24/103
SPOL220	26045	Tutorial	Trimester 1	W	15:10	16:00	MY105
SPOL306	1771	Lecture	Trimester 1	R	14:10	15:00	EALT206
SPOL306	1771	Lecture	Trimester 1	T	14:10	16:00	EALT206
SPOL306	1771	Tutorial	Trimester 1	W	15:10	16:00	CO118
SPOL489	4639	Lecture	Trimester 1 + 2	T	14:10	16:00	MY401
STAT193	11333	Lecture	Trimester 1	MTR	17:10	18:00	MCLT103
STAT193	1791	Lecture	Trimester 1	MTR	11:00	11:50	MCLT103
STAT193	27323	Lecture	Wks of Jan 04 - Feb 08 2016	TWF	9:00	10:50	KKLT301
STAT193	27323	Tutorial	Week of Feb 01 2016	W	12:30	14:00	AMLT105
STAT193	27323	Tutorial	Week of Jan 25 2016	F	12:30	14:00	AM101
STAT193	27323	Tutorial	Week of Jan 25 2016	F	12:30	14:00	AM106
STAT193	27323	Tutorial	Week of Jan 25 2016	W	12:30	14:00	AMLT105
STAT193	27323	Tutorial	Wks of Jan 04 - Feb 08 2016	T	12:30	14:00	AM102
STAT193	27323	Tutorial	Wks of Jan 04 - Feb 08 2016	T	12:30	14:00	AM104
STAT193	27323	Tutorial	Wks of Jan 04 - Feb 08 2016	TWF	12:30	14:00	CO228
STAT193	27323	Tutorial	Wks of Jan 04 - Jan 18, Feb 01 - Feb 08 2016	F	12:30	14:00	AM102
STAT193	27323	Tutorial	Wks of Jan 04 - Jan 18, Feb 01 - Feb 08 2016	WF	12:30	14:00	AM104
STAT193	27323	Tutorial	Wks of Jan 04 - Jan 25, Feb 08 2016	W	12:30	14:00	AM106
STAT193	4442	Lecture	Trimester 2	MWF	14:10	15:00	KKLT303
STAT193	6164	Lecture	Trimester 2	MWF	10:00	10:50	MCLT103
STAT193	Help	Tutorial	Trimester 1	F	14:10	16:00	FT77/306
STAT193	Tut	Tutorial	Trimester 1 (starts 2nd week)	T	9:00	9:50	AM104
STAT193	Tut	Tutorial	Trimester 1 (starts 2nd week)	WR	9:00	9:50	CO228
STAT193	Tut	Tutorial	Trimester 1 (starts 2nd week)	T	10:00	10:50	AM104
STAT193	Tut	Tutorial	Trimester 1 (starts 2nd week)	W	11:00	11:50	CO228
STAT193	Tut	Tutorial	Trimester 1 (starts 2nd week)	MW	12:00	12:50	AM106
STAT193	Tut	Tutorial	Trimester 1 (starts 2nd week)	MW	13:10	14:00	AM106
STAT193	Tut	Tutorial	Trimester 1 (starts 2nd week)	TR	13:10	14:00	CO228
STAT193	Tut	Tutorial	Trimester 1 (starts 2nd week)	R	14:10	15:00	CO119
STAT193	Tut	Tutorial	Trimester 1 (starts 2nd week)	TW	14:10	15:00	CO228
STAT193	Tut	Tutorial	Trimester 1 (starts 2nd week)	M	15:10	16:00	CO118
STAT193	Tut	Tutorial	Trimester 1 (starts 2nd week)	R	15:10	16:00	CO119
STAT193	Tut	Tutorial	Trimester 1 (starts 2nd week)	TW	15:10	16:00	CO228
STAT193	Tut	Tutorial	Trimester 1 (starts 2nd week)	M	16:10	17:00	CO118
STAT193	Tut	Tutorial	Trimester 1 (starts 2nd week)	W	16:10	17:00	CO119
STAT193	Tut	Tutorial	Trimester 1 (starts 2nd week)	TR	16:10	17:00	CO228
STAT193	Tut	Tutorial	Trimester 2 (starts 2nd week)	W	12:00	12:50	VZ108
STAT193	Tut	Tutorial	Trimester 2 (starts 2nd week)	F	9:00	9:50	VZ509
STAT193	Tut	Tutorial	Trimester 2 (starts 2nd week)	T	9:00	9:50	VZ510
STAT193	Tut	Tutorial	Trimester 2 (starts 2nd week)	M	12:00	12:50	MY806
STAT193	Tut	Tutorial	Trimester 2 (starts 2nd week)	T	12:00	12:50	VZ506
STAT193	Tut	Tutorial	Trimester 2 (starts 2nd week)	R	14:10	15:00	KP24/103
STAT193	Tut	Tutorial	Trimester 2 (starts 2nd week)	T	14:10	15:00	MY105
STAT193	Tut	Tutorial	Trimester 2 (starts 2nd week)	T	15:10	16:00	MY806
STAT193	Tut	Tutorial	Trimester 2 (starts 2nd week)	M	15:10	16:00	VZ515
STAT193	Tut	Tutorial	Trimester 2 (starts 2nd week)	M	9:00	9:50	AM104
STAT193	Tut	Tutorial	Trimester 2 (starts 2nd week)	W	9:00	9:50	KK203
STAT193	Tut	Tutorial	Trimester 2 (starts 2nd week)	R	12:00	12:50	KK202
STAT193	Tut	Tutorial	Trimester 2 (starts 2nd week)	T	13:10	14:00	AM104
STAT193	Tut	Tutorial	Trimester 2 (starts 2nd week)	W	13:10	14:00	MY632
STAT193	Tut	Tutorial	Trimester 2 (starts 2nd week)	R	15:10	16:00	CO119
STAT193	Tut	Tutorial	Trimester 2 (starts 2nd week)	F	15:10	16:00	CO228
STAT193	Tut	Tutorial	Trimester 2 (starts 2nd week)	W	15:10	16:00	KK107
STAT193	Tut	Tutorial	Trimester 2 (starts 2nd week)	R	16:10	17:00	CO119
STAT193	Tut	Tutorial	Trimester 2 (starts 2nd week)	F	16:10	17:00	CO228
STAT193	Tut	Tutorial	Trimester 2 (starts 2nd week)	MW	16:10	17:00	KK107
STAT193	Tut	Tutorial	Trimester 2 (starts 2nd week)	T	16:10	17:00	MY103
STAT292	18331	Lecture	Trimester 1	MWF	12:00	12:50	SUMT228
STAT292	18331	Comp Lab	Week of March 07 2016	T	10:00	11:50	KK218
STAT292	18331	Comp Lab	Week of March 07 2016	R	15:10	17:00	KK217
STAT292	18331	Comp Lab	Week of March 14 2016	M	10:00	11:50	KK217
STAT292	18331	Comp Lab	Week of March 14 2016	T	10:00	11:50	KK218
STAT292	18331	Comp Lab	Week of March 14 2016	R	15:10	17:00	KK217
STAT292	18331	Tutorial	Trimester 1	T	15:10	16:00	MY632
STAT292	18331	Tutorial	Trimester 1	WF	11:00	11:50	MY632
STAT292	18331	Tutorial	Trimester 1	R	12:00	12:50	MY632
STAT293	18332	Lecture	Trimester 2	R	15:10	16:00	HULT220
STAT293	18332	Lecture	Trimester 2	F	16:10	17:00	HULT220
STAT293	18332	Lecture	Trimester 2	W	16:10	17:00	HULT323
STAT332	19809	Lecture	Trimester 2	MWF	15:10	16:00	OK523
STAT335	27136	Lecture	Trimester 1	MTRF	15:10	16:00	OK301
STAT391	19810	Lecture	Trimester 1	MWF	12:00	12:50	MY632
STAT392	3048	Lecture	Trimester 1	TWR	17:10	18:00	MY632
STAT392	3048	Comp Lab	Wks of Mar 07 - Mar 14, Apr 04, May 09 - May 16	F	12:00	12:50	KK216
STAT393	19811	Lecture	Trimester 2	TF	11:00	11:50	KK202
STAT393	19811	Lecture	Trimester 2	W	12:00	12:50	KK202
STAT394	19808	Lecture	Trimester 2	TRF	10:00	10:50	KK202
STAT431	23080	Lecture	Trimester 2	MW	15:10	16:00	MY108
STAT432	23079	Lecture	Trimester 2	MW	12:00	12:50	OK524
STAT433	23078	Lecture	Trimester 2	T	14:10	16:00	OK523
STAT434	8109	Lecture	Trimester 2	TR	11:00	11:50	MY108
STAT435	8110	Lecture	Trimester 1	T	12:00	14:00	MY806
STAT436	8111	Lecture	Trimester 2	F	12:00	13:50	OK524
STAT437	8112	Lecture	Trimester 1	M	12:00	13:50	OK523
STAT438	8113	Lecture	Trimester 1	T	9:00	10:50	CO228
STAT439	10019	Lecture	Trimester 1	TWR	17:10	18:00	MY632
STAT439	10019	Comp Lab	Wks of Mar 07 - Mar 14, Apr 04, May 09 - May 16	F	12:00	12:50	KK216
STAT451	28349	Lecture	Trimester 2	W	16:00	18:00	RB901 Res
STAT452	28350	Lecture	Trimester 1	TR	9:00	9:50	OK523
STAT457	28358	Lecture	Trimester 1	W	11:00	12:50	OK524
STAT481	13703	Lecture	Trimester 1	R	12:00	13:50	MY631
STAT482	13704	Lecture	Trimester 1	MW	9:00	9:50	MY631
STAT501	27125	Lecture	Trimester 2	TR	9:00	9:50	MY107
STRA531	19854	Lecture	Trimester 1	R	16:10	19:00	KK203
STRA534	19848	Lecture	Trimester 2	F	9:00	11:50	MY103
STRA535	19849	Lecture	Trimester 1	T	14:10	17:00	KK203
STRA536	19850	Lecture	Wks of Nov 14 - Dec 19	F	10:00	11:50	KK203
SWEN221	18318	Lecture	Trimester 1	TWF	14:10	15:00	COLT122
SWEN222	18319	Lecture	Trimester 2	TWF	16:10	17:00	MCLT102
SWEN223	18320	Lecture	Trimester 1	R	12:00	12:50	HMLT002
SWEN223	18320	Lecture	Trimester 1	T	12:00	12:50	KKLT301
SWEN223	18320	Lecture	Trimester 1	F	12:00	12:50	MCLT103
SWEN224	18321	Lecture	Trimester 2	TF	10:00	10:50	HMLT002
SWEN224	18321	Lecture	Trimester 2	M	10:00	10:50	HMLT104
SWEN301	17183	Lecture	Trimester 1	MR	11:00	11:50	MYLT220
SWEN301	17183	Lecture	Trimester 1	W	14:10	15:00	LBLT118
SWEN302	17184	Lecture	Trimester 2	T	12:00	13:50	LBLT118
SWEN303	17185	Lecture	Trimester 1	R	16:10	17:00	HMLT002
SWEN303	17185	Lecture	Trimester 1	T	16:10	17:00	HMLT104
SWEN304	17186	Lecture	Trimester 2	MWR	16:10	17:00	HMLT002
SWEN421	18661	Lecture	Trimester 2	MWF	12:00	12:50	CO531
SWEN422	18662	Lecture	Trimester 2	M	13:10	14:00	MYLT102
SWEN422	18662	Lecture	Trimester 2	R	13:10	14:00	MYLT220
SWEN423	18663	Lecture	Trimester 1	W	14:10	15:00	FT83/201
SWEN423	18663	Lecture	Trimester 1	M	14:10	15:00	KP14/101
SWEN424	18664	Lecture	Trimester 2	TWR	11:00	11:50	MY105
SWEN425	18665	Lecture	Trimester 2	MWF	9:00	9:50	FT83/201
SWEN430	18668	Lecture	Trimester 1	TF	10:00	10:50	MY108
SWEN432	18670	Lecture	Trimester 1	TRF	14:10	15:00	KP22/104
SWEN433	18671	Lecture	Trimester 1	WR	13:10	14:00	CO119
SWEN433	18671	Lecture	Trimester 1	M	13:10	14:00	CO119
SWEN439	18598	Lecture	Trimester 2	TR	9:00	9:50	MY105
SWEN439	18598	Lecture	Trimester 2	F	14:10	15:00	MY105
TAXN201	18157	Lecture	Trimester 1	TR	11:30	12:20	RHLT1
TAXN201	18193	Lecture	Trimester 2	TR	8:30	9:20	RHLT1
TAXN201	18193	Tutorial	Trimester 2 (starts 3rd week)	R	9:30	10:20	RWW223
TAXN201	18193	Tutorial	Trimester 2 (starts 3rd week)	T	9:30	10:20	RWW414
TAXN201	18193	Tutorial	Trimester 2 (starts 3rd week)	W	10:30	11:20	RWW220
TAXN201	18193	Tutorial	Trimester 2 (starts 3rd week)	T	10:30	11:20	RWW222
TAXN201	18193	Tutorial	Trimester 2 (starts 3rd week)	R	10:30	11:20	RWW223
TAXN201	18193	Tutorial	Trimester 2 (starts 3rd week)	W	11:30	12:20	RWW312
TAXN201	18193	Tutorial	Trimester 2 (starts 3rd week)	W	12:40	13:30	RWW130
TAXN201	18193	Tutorial	Trimester 2 (starts 3rd week)	MTR	12:40	13:30	RWW221
TAXN201	18193	Tutorial	Trimester 2 (starts 3rd week)	MT	13:40	14:30	RWW220
TAXN201	18193	Tutorial	Trimester 2 (starts 3rd week)	W	13:40	14:30	RWW221
TAXN201	18193	Tutorial	Trimester 2 (starts 3rd week)	R	13:40	14:30	RWW223
TAXN201	18193	Tutorial	Trimester 2 (starts 3rd week)	W	14:40	15:30	RWW221
TAXN201	18193	Tutorial	Trimester 2 (starts 3rd week)	R	14:40	15:30	RWW312
TAXN201	18193	Tutorial	Trimester 2 (starts 3rd week)	W	15:40	16:30	RWW223
TAXN301	18158	Lecture	Trimester 1	R	14:40	15:30	GBLT1
TAXN301	18158	Lecture	Trimester 1	T	14:40	15:30	GBLT2
TAXN301	18158	Tutorial	Trimester 1 (starts 3rd week)	W	12:40	13:30	RWW125
TAXN301	18158	Tutorial	Trimester 1 (starts 3rd week)	T	12:40	13:30	RWW220
TAXN301	18158	Tutorial	Trimester 1 (starts 3rd week)	MR	12:40	13:30	RWW222
TAXN301	18158	Tutorial	Trimester 1 (starts 3rd week)	M	12:40	13:30	RWW414
TAXN301	18158	Tutorial	Trimester 1 (starts 3rd week)	MT	13:40	14:30	RWW222
TAXN301	18158	Tutorial	Trimester 1 (starts 3rd week)	M	13:40	14:30	RWW312
TAXN301	19738	Lecture	Trimester 2	MT	12:40	13:30	RHLT1
TAXN301	19738	Tutorial	Trimester 2 (starts 3rd week)	W	12:40	13:30	RWW220
TAXN301	19738	Tutorial	Trimester 2 (starts 3rd week)	R	12:40	13:30	RWW223
TAXN301	19738	Tutorial	Trimester 2 (starts 3rd week)	R	13:40	14:30	RWW127
TAXN301	19738	Tutorial	Trimester 2 (starts 3rd week)	T	13:40	14:30	RWW130
TAXN301	19738	Tutorial	Trimester 2 (starts 3rd week)	W	13:40	14:30	RWW220
TAXN301	19738	Tutorial	Trimester 2 (starts 3rd week)	M	13:40	14:30	RWW221
TAXN301	19738	Tutorial	Trimester 2 (starts 3rd week)	T	14:40	15:30	RWW125
TAXN301	19738	Tutorial	Trimester 2 (starts 3rd week)	R	14:40	15:30	RWW127
TAXN301	19738	Tutorial	Trimester 2 (starts 3rd week)	M	14:40	15:30	RWW223
TAXN301	19738	Tutorial	Trimester 2 (starts 3rd week)	T	15:40	16:30	RWW126
TAXN302	18164	Lecture	Trimester 1	T	10:30	11:20	GBLT1
TAXN302	18164	Lecture	Trimester 1	W	10:30	11:20	GBLT4
TAXN302	18164	Tutorial	Trimester 1 (starts 3rd week)	R	9:30	10:20	RWW126
TAXN302	18164	Tutorial	Trimester 1 (starts 3rd week)	R	10:30	11:20	RWW126
TAXN302	18164	Tutorial	Trimester 1 (starts 3rd week)	R	11:30	12:20	RWW126
TAXN303	18163	Lecture	Trimester 1	TR	13:40	14:30	GBLT4
TAXN303	18163	Tutorial	Trimester 1 (starts 3rd week)	W	11:30	12:20	GBG04
TAXN303	18163	Tutorial	Trimester 1 (starts 3rd week)	W	12:40	13:30	GBG04
TAXN303	18163	Tutorial	Trimester 1 (starts 3rd week)	T	15:40	16:30	GBG02
TAXN304	18162	Lecture	Trimester 2	MR	15:40	16:30	RHLT3
TAXN304	18162	Tutorial	Trimester 2 (starts 3rd week)	R	12:40	13:30	RWW130
TAXN304	18162	Tutorial	Trimester 2 (starts 3rd week)	R	13:40	14:30	RWW130
TAXN305	18161	Lecture	Trimester 2	T	13:40	15:30	GBLT2
TAXN305	18161	Lecture	Trimester 2	M	16:40	17:30	GBLT4
TCHG102	28066	Lecture	Trimester 1	MW	8:00	8:50	AMLT105
TCHG111	28023	Lecture	Trimester 1	R	9:00	10:50	FT77/306
TCHG112	28022	Lecture	Wks of Jul 11 - Aug 15, Oct 03 - Oct 10	F	12:00	12:50	MY632
TCHG112	28022	Lecture	Wks of Jul 11 - Aug 15, Oct 03 - Oct 10	R	14:10	16:00	MY632
TCHG114	28025	Lecture	Wks of Jul 11 - Aug 15, Oct 03 - Oct 10	F	11:00	11:50	MY632
TCHG114	28025	Lecture	Wks of Jul 11 - Aug 15, Oct 03 - Oct 10	R	11:00	12:50	MY632
TCHG116	28026	Lecture	Wks of Jul 11 - Aug 15, Oct 03 - Oct 10	F	8:00	9:50	MYLT101
TCHG117	28027	Lecture	Wks of Feb 29 - Apr 25	M	14:10	16:00	KK202
TCHG118	28028	Lecture	Wks of Jul 11 - Aug 15, Oct 03 - Oct 10	R	8:00	10:50	MY632
TCHG133	28059	Lecture	Wks of Nov 14 - Dec 19	TR	9:00	10:50	BW101
TCHG134	28060	Lecture	Wks of Jul 11 - Aug 08, Oct 10 - Oct 24	TW	14:10	16:00	BW101
TCHG135	28067	Lecture	Trimester 2	W	8:00	8:50	AM106
TCHG135	28067	Lecture	Trimester 2	M	8:00	9:50	AM106
TCHG201	28068	Lecture	Wks of Nov 14 - Dec 19	WR	12:00	13:50	OK301
TCHG202	28069	Lecture	Wks of Jul 11 - Aug 08, Oct 10 - Oct 24	T	11:00	13:50	FT83/203
TCHG202	28069	Lecture	Wks of Jul 11 - Aug 08, Oct 10 - Oct 24	R	12:00	14:50	FT77/306
TCHG203	28070	Lecture	Wks of Nov 14 - Dec 19	MWR	10:00	11:50	KK203
TCHG211	28030	Lecture	Week of March 14 2016	T	13:10	14:00	RC101 Long
TCHG211	28030	Lecture	Week of March 21 2016	M	9:00	10:50	RC301 Dance
TCHG211	28030	Lecture	Wks of Apr 04 - Apr 18	MT	9:00	10:50	BW101
TCHG211	28030	Lecture	Wks of Feb 29 - Mar 07, Mar 21, Apr 04 - Apr 18	T	13:10	14:00	KK202
TCHG211	28030	Lecture	Wks of Feb 29 - Mar 14	M	9:00	10:50	KK202
TCHG212	28031	Lecture	Week of March 14 2016	T	14:10	15:00	RC301 Dance
TCHG212	28031	Lecture	Week of March 21 2016	M	9:00	10:50	RC301 Dance
TCHG212	28031	Lecture	Wks of Feb 29 - Mar 07, Mar 21, Apr 04 - Apr 18	T	14:10	15:00	KK202
TCHG212	28031	Lecture	Wks of Feb 29 - Mar 21, Apr 04 - Apr 18	M	11:00	12:50	KK202
